video_id,comments
AVDrqEdBHy0,쇼닥터들이 뭐가 좋다고 하면 바로 홈쇼핑에 그 상품 나옴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
AVDrqEdBHy0,내가 안보는 프로만 얘기하네요 쓰레기 같은 저런.프로를 만드는 제작진보다 시청룰에만 연연하는 방송 임원들이 더 문제임
AVDrqEdBHy0,"컬투쇼 생각나네...
점집을 가니 점쟁이가 공무원하라고
사연자가 뭔말을 해도 공무원하라고 ㅋㅋ"
AVDrqEdBHy0,요즘 예능이 너무 양산형이 됐다는 느낌이 강해지긴했음
AVDrqEdBHy0,"1:50 저기서 한술더떠서 tv쇼피몰 들이랑 짬짜미 해서 
쇼닥터가 말하는 상품을 동시간대 tv쇼핑몰에서 팔고 있음"
AVDrqEdBHy0,"포르노 금지 국가인데 저런 것들은 방송 가능하네
요즘은 뿅뿅 지구오락실이 제일 재밌다"
AVDrqEdBHy0,대한민국 예능 = 쓰레기
AVDrqEdBHy0,어우 속시원해
AVDrqEdBHy0,건강 예능 채널에서 뭐 좋다고 나오면 반드시 홈쇼핑 돌려보세요. 어딘가에서 그거 팔고 있음.
AVDrqEdBHy0,"예능도 병신같이 하나 유행하면 죄다 아류작들 쳐만드는데 심지어 재미도 뒤지게없음. 맨날 이혼, 솔로 ㅋㅋㅋ 한때 트롯 유행해서 트로트 예능만 뒤지게 만들던 버릇 절대못버리지. 새롭게 창작할 시도조차 안보임"
AVDrqEdBHy0,No tv
AVDrqEdBHy0,방송은 문제가 많음 우리나라 방송 안보는게 답임 뉴스도 정치도
AVDrqEdBHy0,요즘 연애프로 왜 이렇게 많은지..진짜 보기싫어 죽겠다..한참 트로트만 나와서 보기 싫었는대.지금은 연애프로랑 골프만 무슨 이렇게들 만드는지.
AVDrqEdBHy0,신서유기 젠장 9보고 싶은디 ㅠㅠ
AVDrqEdBHy0,이래서 나PD가 박수받는건가?
AVDrqEdBHy0,"자막에 난데없는 커뮤에서쓰는 용어 쓰는거보고 식겁함 예전 무도때는 자막도 찰지고 웃겼는데 자막보고 웃는 일이 더 많았었음. 근데지금은 맵부심 , 찐ㅇㅇ ,맵찔이, ㅇㅇ좌 이런 단어들 보일때마다 ㅈㄴ 재미없음"
AVDrqEdBHy0,"걍 방송쪽이 여초라 노잼임 ㅋㅋㅋㅋ
어느 방송이든 드라마든 여초면 걍 개노잼 확정
심지어 영화마저도 여초에서 만들면 이상한 신념팔이 밖에 없고
영화관에 영혼 보내기로 억지 흥행시킴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
AVDrqEdBHy0,그냥 외국처럼 섹스파티를 하자 그냥
AVDrqEdBHy0,ㅋㅋㅋㅋㅋㅋㅋ대머리 남자는 주걱턱 여자와 궁합 좋다랑 같은급ㅋㅋㅋ 고오급ㅋㅋㅋ 저거 프로그램으로 광고 한번 나가면 돈 엄청 번다고 ㅋㅋ
AVDrqEdBHy0,방송인들도 매번 그 밥에 그나물이고~ 정말 재미없어요
AVDrqEdBHy0,성괴 콜걸 주가조작 사기꾼 무당의 따까리가 수장인데 뭐가 문제여
AVDrqEdBHy0,올해는 tv 안본듯
AVDrqEdBHy0,"쇼닥터 나온 프로그램에 나온 그지같은 연출 중 하나(예시)
- 여기 앞에는 다리가 수수깡인 탁자 1개와 다리가 알루미늄 캔인 탁자 1개가 있습니다. 
수수깡은 뼈에 구멍이 생긴 사람의 다리이고 알루미늄 캔은 일반 정상인의 다리로 가정해봅시다.  먼저 이 탁자 위에 볼링공을 떨어뜨려보겠습니다.
(알루미늄 캔인 다리 위에 떨어뜨려 멀쩡한 모습을 보인다)
이제 여기 위에 볼링공을 떨어뜨려 보겠습니다.
(대충 비장한 bg 틀어주고 연예인 패널 호들갑떠는 장면 후 쇼닥터 실험장면 다시 보여주고 수수깡 부러지는 씬 강조)
이렇게 뼈에 구멍이 많은 사람의 다리는 작은 충격에도 쉽게 부러집니다.
(쏼라쏼라)
그 후 대충 일반인의 연출된 일상과 함께  쇼닥터 홍보"
AVDrqEdBHy0,그래서 요즘 티비시청률이 ㅈ박았죠 ㅋㅋㅋ 사람들이 티비보면서 스트레스받을필요가없죠 대체할수있는게 많으니깐요
AVDrqEdBHy0,요즘은 부적 한장 몸에 지니는건 필수 아니야? 법사와 무당 들이 세상에서 활개치는게 트렌드야```대통령실과 청와대부터 시작해서 유행타기 시작하는듯~~~괜찬아 괜찬아..더한 프로그램이 나와도 될듯
AVDrqEdBHy0,방송매체에 자주나오는 무당은 믿거.진짜무당.높으신분들이 찾는무속인은 얼굴 안팜.알아서줄섬.
AVDrqEdBHy0,수신료의 가치. 잘 먹겠읍니다.?
AVDrqEdBHy0,"쇼 닥터 나오면은 .. 일단 거르는편이죠...
저 같은경우 쇼닥터 나오면... 그 쇼닥터가 좋다고 하는 물품이..
같은시간 홈쇼핑에 나오는거 보면.. 
쇼닥터는 그냥 물건 팔러 온 장사치로 보이더군요..."
AVDrqEdBHy0,멀리 무도갈것도 없이 미추리나 플레이어같은거 어디 안나오나..... 다들 몸만 사리는 관찰 예능에 운동 취미염탐하기.. 지구오락실류좀 더뽑아라
AVDrqEdBHy0,얼마전에 병장영혼이 들어간 아줌마 나오는거 봤는데 진짜 골때림 이러니 개그프로가 다 사라지는거지..ㅋㅋㅋ
AVDrqEdBHy0,3대 전자제품중 TV는 빠진지 오래..
AVDrqEdBHy0,진짜 2분30초동안 정확하게 진단하네 ㄷㄷ
AVDrqEdBHy0,"진짜 시청자를 위한 PD는 진작에 짤림
방송국 국장이나 외 CEO 들은 그냥 돈만 보기에
지 말 잘듣고 돈이면 무슨 짓이든 다 할 노예새끼만 남겨둠
그 노예새끼들이 지금의 쇼프로그램 PD들임"
AVDrqEdBHy0,"황금알,동치미 등등 종편폐지가답이지"
AVDrqEdBHy0,"우리엄마이모 전부다 고딩엄빠 아니면 남자여자 젊은친구들 썸타는그런거보는데 안봤으면좋겠음 자꾸 나한테,,가스라이팅함"
AVDrqEdBHy0,관찰예능 질린다 질려 영양가 없는 그런 예능 그만좀 하자…
AVDrqEdBHy0,요즘 예능은 전부 대가리에 똥만찬 피디가 만드는것 같아요
AVDrqEdBHy0,"예전 예능과 지금 예능의 차이점중 하나는 예전에는 출연자들의
예능감으로 웃기고 편집과 자막으로 맛있게 양념을 쳤다면 요즘
은 출연자들이 양념이고 편집과 자막으로 웃길려다보니 예능이라
기보다는 그냥 웃긴 댓글정도를 보는 수준으로 전락함."
AVDrqEdBHy0,2:23 PD 다음 프로그램 겟또♥
AVDrqEdBHy0,"해당 프로그램은 본적도 없고 관심도 없어서 다행이라고 생각 합니다.
요즘 예능? 프로그램이라는게 정말 예능 하고는 거리가 멀거나 전혀 무관한데 예능 프로그램이라고 하는것 자체가 아이러니죠."
AVDrqEdBHy0,요즘 TV 거의 안봄. 다 노잼...
AVDrqEdBHy0,무한 도전!!!
AVDrqEdBHy0,이런 쓰레기 예능이 많은건 사실이야 이딴게 무슨 예능이냐 싶은게 많음 근데 걍 거르면 되지 않나?
AVDrqEdBHy0,전부 연예인 홍보 목적 아니면 PPL 천지다. 예전 무도나 1박2일은 그런게 없었다. 백번 양보해서 PPL  한번은  그냥 그렇다고 처줄수는 있는데 그 시간 온전히 홍보하러 나온 련넘들은 못봐주겠더라. 뭐 대단한것들인것처럼 호들갑스럽게 갖은  미사여구로 띄워주는건 더더욱 역겨워서 못보겠고.. 그래서  결론 ..예능 꼴같잖아서안본다.
AVDrqEdBHy0,"맨날 쳐먹는거나 나오니 식상하고
유튜브 보다  한참 수준이하임"
AVDrqEdBHy0,범죄자 위인화하는 프로그램도 극혐
AVDrqEdBHy0,느낌표 재밌었는데..
AVDrqEdBHy0,공영방송이 수신료의 가치를 잃어버린 지 몇 년 됐고 독창성 없는 예능이 판을 치니 그 급에 맞는 불편충들의 투철한 병신 같은 신고 항의 정신으로 눈치를 보기 시작한 에이스 PD들은 날개를 못펴서 다른 방송사로 대거 이적 하는데 잘 될 턱이 있나 ㅋㅋ 그 사상이 확실하게 퍼진 그 14년도인가 15년도 인가부터 걍 우리나라 방송예술계쪽은 망조 테크 타기시작했다고 보면 된다.
AVDrqEdBHy0,부축이는->부추기는
AVDrqEdBHy0,"물파스로 중풍예방은 이경제고 어성초로 머리난다는건 방기원이네 
둘다 한의사 ㅋㅋㅋㅋㅋㅋㅋㅋ"
AVDrqEdBHy0,연예인들 나와서 잘 처먹고 잘 사는 걸 뭐 하러 쳐봐야 됨? 그딴거 볼때마다 방송국 시발 그냥 다 불 싸질러 버리고싶음 무한도전같은 프로그램 하나 만드는 게 그렇게 어려운 일이냐? 븅신 방송국새끼들 엿이나 처먹어
AVDrqEdBHy0,"고향집가서도 티비틀면 뉴스만봄...
여행 다큐나.."
AVDrqEdBHy0,대탈출도 ㄹㅇ 재밌었음
AVDrqEdBHy0,이거였구나...앞으로 예능은 사람들이 자극적인 소재에 무덤덤해질때까진 이 방향으로 계속 가겠다..
AVDrqEdBHy0,이채널은400 구독자가500만명이 되어야 한다. 사망여우와 함께
AVDrqEdBHy0,"수십명 스탭과 카메라에 둘러싸인 연예인들의 대본 삶을 왜보는지 진심 노이해
인간극장 자연인이다도 대본 논란인데 이런건 오죽하겠나
허파에 바람만 들어어요"
AVDrqEdBHy0,선정적은 무슨. 이 유교탈레반놈들 다 망했으면 좋겠다.
AVDrqEdBHy0,어성초 ㅠㅠㅠㅠㅠㅠㅠ빡친당
AVDrqEdBHy0,ㅋㅋ그러니 국민은 개돼지고 적당히 짖다가 잠잠해질겁니다 ㅋㅋㅋㅋㅋㅋㅋㅋ이렇게 적어도 모르는 개돼지 진짜 개많음 ㅋㅋ
AVDrqEdBHy0,뭐하나 잘되면 다 따라하는 예능도 재미없다 아이디어가 그렇게 없나
AVDrqEdBHy0,"쓰잘떼기 없이 클릭수만 유도하는 잡스런 영상을 시청하다가, 이런 유용한 영상을 접하니 심히 중독 됩니다. 이렇게 잘 만든 호갱구조대 영상 하나가 클릭 유도에 눈 먼 쓰레기 영상 만 개보다 훨씬 낫다~ 심지어 웬만한 언론보다 낫네요~ 항상 잘 보고갑니다."
AVDrqEdBHy0,방통위가 할일은 안하고 정치만 하니… ㅎㅎㅎ
AVDrqEdBHy0,똑똑하신 분!!
AVDrqEdBHy0,"그런데  그게 대부분 종편인데...우리가 종편도 수신료를 내나여? 
저런 경우도 권고가 쌓이다가 심의위원회에 경고 받으면 
막내연출,작가가 정장입고 앉아서 이야기 듣고 프로그램 시작전
심의 지적상항,방송사입장,심의준수내용이 들어 있는 사과문 실으면
다시 리셋 됩니다. 바뀌기가 힘듭니다 ㅎ"
AVDrqEdBHy0,내가 이래서 텔레비전을 안 봄
AVDrqEdBHy0,저런걸 믿는게 정상이 아닌거지..
AVDrqEdBHy0,"드라마나 예능..
막장, 자극적인 것만 나오니까
진짜 멀리한지 오래다.."
AVDrqEdBHy0,저기서 말한 프로그램 죄다 안봄 요즘  3사 쓰레기 다 되었지
AVDrqEdBHy0,관찰예능 겁나 재미없어 그냥
AVDrqEdBHy0,"요즘예능

(야이 £$€ 야!!!)

과거에는

(화목-~) 시청자들(옛):하하! 재밌네!"
AVDrqEdBHy0,무당이랑 쇼닥터 좀 그만 나왔으면
AVDrqEdBHy0,A채널에서 이게 참 좋다~ 라고 하고 있으면 B채널 홈쇼핑가면 그걸 팔고 자빠졌음.
AVDrqEdBHy0,비혼식할테니 축의금달라는애처럼 선넘어도 한참넘네
AVDrqEdBHy0,예능이 재미도 없는데 포멧도 겹침 ㅋㅋ 그래서 채널돌려도 볼게 없음
AVDrqEdBHy0,"무당쪽은 의심도 많이 가고 안믿는 사람도 많다지만 한번 빠지면 돌이키기 쉽지 않고, 쇼닥은 진짜 누가들어도 맞는거 같음"
AVDrqEdBHy0,"DNA에 손상을 입게 되면, 악성 종양(암)이 발생합니다.

- 예슈아커밍 / Yeshua Coming -

요한계시록 16장 1절~21절......

또 내가 들으니 성전에서 큰 음성이 나서 일곱 천사에게 말하되 너희는 가서 하나님의 진노의 일곱 대접을 땅에 쏟으라 하더라
첫째 천사가 가서 그 대접을 땅에 쏟으매 짐승의 표(RFID Chip)를 받은 사람들과 그 우상에게 경배하는 자들에게 악하고 독한 종기(독한 헌데=악성 종양=암 덩어리)가 나더라
둘째 천사가 그 대접을 바다에 쏟으매 바다가 곧 죽은 자의 피 같이 되니 바다 가운데 모든 생물이 죽더라
셋째 천사가 그 대접을 강과 물 근원에 쏟으매 피가 되더라
내가 들으니 물을 차지한 천사가 이르되 전에도 계셨고 지금도 계신 거룩하신 이여 이렇게 심판하시니 의로우시도다

그들이 성도들과 선지자들의 피를 흘렸으므로 그들에게 피를 마시게 하신 것이 합당하니이다 하더라
또 내가 들으니 제단이 말하기를 그러하다 주 하나님 곧 전능하신 이시여 심판하시는 것이 참되시고 의로우시도다 하더라
넷째 천사가 그 대접을 해에 쏟으매 해가 권세를 받아(Nibiru is coming) 불로 사람들을 태우니
사람들이 크게 태움에 태워진지라 이 재앙들을 행하는 권세를 가지신 하나님의 이름을 비방하며 또 회개하지 아니하고 주께 영광을 돌리지 아니하더라
또 다섯째 천사가 그 대접을 짐승의 왕좌에 쏟으니 그 나라가 곧 어두워지며 사람들이 아파서 자기 혀를 깨물고

아픈 것과 종기(악성 종양=암 덩어리)로 말미암아 하늘의 하나님을 비방하고 그들의 행위를 회개하지 아니하더라
또 여섯째 천사가 그 대접을 큰 강 유브라데에 쏟으매 강물이 말라서 동방에서 오는 왕들의 길이 예비되었더라
또 내가 보매 개구리 같은 세 더러운 영이 용의 입과 짐승의 입과 거짓 선지자의 입에서 나오니
그들은 귀신의 영이라 이적을 행하여 온 천하 왕들에게 가서 하나님 곧 전능하신 이의 큰 날에 있을 전쟁을 위하여 그들을 모으더라
보라 내가 도둑 같이 오리니 누구든지 깨어 자기 옷을 지켜 벌거벗고 다니지 아니하며 자기의 부끄러움을 보이지 아니하는 자는 복이 있도다

세 영이 히브리어로 아마겟돈이라 하는 곳으로 왕들을 모으더라
일곱째 천사가 그 대접을 공중에 쏟으매 큰 음성이 성전에서 보좌로부터 나서 이르되 되었다 하시니
번개와 음성들과 우렛소리가 있고 또 큰 지진이 있어 얼마나 큰지 사람이 땅에 있어 온 이래로 이같이 큰 지진이 없었더라
큰 성이 세 갈래로 갈라지고 만국의 성들도 무너지니 큰 성 바벨론이 하나님 앞에 기억하신 바 되어 그의 맹렬한 진노의 포도주 잔을 받으매
각 섬도 없어지고 산악도 간 데 없더라

또 무게가 한 달란트나 되는 큰 우박이 하늘로부터 사람들에게 내리매 사람들이 그 우박의 재앙 때문에 하나님을 비방하니 그 재앙이 심히 큼이러라

DNA가 손상을 입게 되면 악성 종양(암)이 발생합니다. 이 지구촌에 약 66%이상의 사람들이 독사뱀에게 물렸습니다.

앞으로 아주 가까운 미래에 이 지구촌에 무슨 일들이 일어날 지 한 번 상상 해 보시기 바랍니다. 그들이 바로 사랑하는 가족들입니다.

모두들 마음에 준비를 단단히 잡수시라고 권해드립니다."
AVDrqEdBHy0,이러니 유튜브 많이 보는거야
AVDrqEdBHy0,"무당, 쇼닥터보다 더 얼탱이 없는게
나는 솔로, 조작 프듀 같은 재미 자체가 없는"
AVDrqEdBHy0,"무속 정권이 들어서니 무속 프로그램이 판치는걸 어쩌겠습니까? 의사 협회 회장도 의사가 아니고, 이익 단체일 뿐 인데 쇼닥터가 넘쳐나는 걸 어쩌겠습니까? 언론이 검찰의 나팔수인데 어쩌겠습니까? 

오호 통재라"
AVDrqEdBHy0,지들 vlog와 운동회를 예능이라 보내고 있으니 씹노잼이지 ㅋㅋ
AVDrqEdBHy0,"그래서 언젠가부터 다큐멘터리나 스포츠 중계만봄
악편은 기본으로 깔고가니 어그로끌어줘야하니께"
AVDrqEdBHy0,저는 요즘 티비 안보는 이유 중에 하나가 외국인들이 너무 많이 나와서 티비 꺼버립니다... 외국인이라고 하면 자국민 보다 더 챙기는 거 같아서 참 안쓰럽기도 하네요.  마치 가장 중요한 본인 가족들은 안챙기고 주위 사람이나 이웃 사람들 말을 더 잘듣고 더 잘 챙기는 옛날 아버지들을 보는거 같네요.
AVDrqEdBHy0,최저가 핸드폰 사려면 그냥 플🐶레이스토어에 폰🌷업 ㄱㄱ 여기 알기전에 핸드폰싸게사는법 알아본다고 힘들게 땀만 빼고옴;;
AVDrqEdBHy0,ㅋㅋ 저두 완젼 공감.. 괜히 호갱만 당하고ㅋㅋ 폰🥰업 여기 가격비교도 다볼수있어서 엄청 편하자나요!
AVDrqEdBHy0,내가 요즘예능을안보는이유  재미동벗는 관찰예능뿐이라 안봄     무도 1박2일 1기?  시간탐험대같은 예능좀 다시 나왔으면 좋겠음..
AVDrqEdBHy0,무당 잘 맞추던데...
AVDrqEdBHy0,예능이 노잼인게 유튜브가 개꿀잼이잖아
AVDrqEdBHy0,대표적인 쇼닥터...그 양반 방송 나오면 채널 돌림
AVDrqEdBHy0,일부 방송들이 그냥 광고 같이 느껴지는 경우가 많은듯
AVDrqEdBHy0,좋긴한데 말 조금만 천천히 해주세요.
AVDrqEdBHy0,결론 : 돈에 ㅁㅊ 방송사
AVDrqEdBHy0,고딩엄빠나 우리이혼했어요  연애의 참견같은건 왜 나가는지 모르겠음 그거 나간다고 소용이 있나.. 걍 저 프로그램 흥행만 도와주는 원숭이가 될 뿐이지
AVDrqEdBHy0,사실 무당은 그냥 웃고 넘기면 되고 해당 무당이 홍보효과 얻고 말지만 문제는 쇼닥터임. 이놈들은 지들이 광고하는 협찬받은 제품 판매를 목적으로 이와같은 허위광고에 구매하고 실사용하게되는 일반인들이 피해를 입게 되는 거 자칫 사망에 까지 이르게 됨
AVDrqEdBHy0,"미디어는 사기
거기에 종사하는 인간들은 사기꾼 ㅎㅎ"
